"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-05-30","Pois chiche de chez wish","@dareljedid","Imagine. On s'est rendu compte que le Metavers, vendu comme une folie cyberpunk, etait une resucée de Second Life vouée à l'échec. On réalise que Chat GPT ""l'IA"" est du traitement automatisé du langage bossant sur un corpus existant et sans génie créatif original. 1/2","124","14"
"1970-01-01","Acermendax","@NA","Si un jour je refuse d'être votre pote parce que vous passez votre temps à diffuser les paniques fantasmées par l'extrême droite, je voudrais que vous soyez adulte.
Ne vous mettez pas à essayer de détruire toute la zététique avec votre ami ChatGPT. Même pour ""rigoler"".
Biz.","28","14"
"2023-05-06","Jerome Colombain | Monde Numérique","@JeromeColombain","Je suis en train d'utiliser ChatGPT-4 pour modifier un site wordpress. Il comprend ce que je dis, analyse les pages à modifier, s'excuse si ça ne marche pas, propose des options alternatives... C'est comme une conversation avec un développeur. Ce truc est DINGUE !","124","18"
"1970-01-01","Titeuf","@NA","ChatGPT est mort. 

Découvrez ces 10 IA qui vont le changer : (thread)","40","5"
"2023-05-18","Michel Billaud","@MichelBillaud","Le problème avec les trucs du genre ChatGPT, ça sera quand par mesure d'économie ça sera le seul interlocuteur des clients/usagers/etc qui ont besoin de demander quelque chose.
Un machin stupide qui débite des conneries, incapable de comprendre ou d'aider.","298","13"
"2023-05-13","Fédé de la Lose","@FFLose","Ah ouais donc y’a ChatGPT piano maintenant quelle flemme. #Eurovision","228","29"
"2023-05-14","Enrajé","@enraje","ChatGPT est dépassé, voilà 5 outils pour booster votre productivité au quotidien! ","237","17"
"2023-05-25","Enrajé","@enraje","J'ai demandé à ChatGpt d'écrire une critique gastronomique dans le style de Frederic Lordon et c'était incroyable :
 Ce qui m'a été servi n'était autre qu'une bavette maigre et coriace, métaphore trop parfaite du système capitaliste qui nous nourrit de promesses tendres et…","16","12"
"2023-05-22","El Cabezòn","@OMondieuu","#ChatGPT n'est pas le seul outil révolutionnaire !!

Voici le #TOP10 des #IA vous permettant d'accroître fortement votre #productivite et d'atteindre vos #objectifs

#mindset #Entrepreneurship #LinkedIn","151","5"
"2023-05-24","Marie-Laure GB","@MarieLaureGB","Visiblement les 3emes n'ont pas demandé à ChatGPT de leur préparer leurs oraux de brevet  ils ont demandé à Wikipédia ","43","12"
"2023-05-01","Gilles Babinet","@babgi","Sam Altman lui même reconnait ChatGPT montre déjà ses limites et, pour avancer il faudra désormais développer d'autres architectures technologiques. 
Il ne devrait donc pas y avoir de GPT 6 et au temps pour ceux qui prédisaient des intelligences artificielles fortes d'ici peu.…","22","2"
"2023-05-29","The French History Podcast","@FrenchHist","I asked ChatGPT to come up with slogans for a French election. Here's 4:

Ensemble pour un avenir meilleur! (Together for a better future!)
Changer, c'est maintenant! (Change is now!)
La France forte et fière! (France strong & proud!)
Une France pour tous!"" (France for everyone!)","40","7"
"2023-05-16","Ourka","@Ourcarre","Historiens : ""...véritable forçat du travail, il écrit en moyenne 16 pages par jour""

Honoré de Balzac, sortant de sa sieste quotidienne de 5h, regardant ce que lui a pondu chatGPT : bien pratique cette merde","75","2"
"2023-05-24","Nawak","@P","Je passe de plus en plus de temps à discuter avec ChatGPT dans le cadre de mon travail. Toujours aimable, jamais un mot plus haut que l'autre. J'aimerais que mes collègues prennent exemple sur lui.","37","16"
"1970-01-01","H7","@lyon","Coaching, visibilité, réseau, financement 

Rejoignez 13M, le premier accélérateur pour l'inclusion numérique. ","70","5"
"2023-05-02","Dr Gérald KIERZEK","@gkierzek","L'IA et ChatGPT sont à la mode. On les met à toutes les sauces, notamment en médecine, comparant avec l'intelligence ou la performance humaine. Là un papier du 
@JAMA_current
  censé démontrer que les machines font mieux que les humains médicaux en matière....d'empathie.","37","5"
"2023-05-23","Benjamin Saeptem Hours","@Saeptem","Mild take #AI : j'en ai rien à foutre que ChatGPT sache réécrire Harry Potter dans le style de Victor Hugo ou que Midjourney sorte un Grogu à la Van Gogh. Ce que je veux c'est une #IA qui récure les chiottes à ma place, repasse + range mon linge, monte le dressing IKEA pour moi.","43","4"
"2023-05-02","Elsa Trujillo","@Elsa_Trujillo_"," À l'agenda de Bruno Le Maire ce vendredi, un entretien avec Sam Altman, le cofondateur d'OpenAI et créateur de ChatGPT (faut-il encore le préciser)","6","0"
"2023-05-19","fabienne billat","@fadouce","#ChatGPT: allons-nous nous abrutir?
Un cerveau  davantage sollicité fonctionne plus vite, du fait d'une réalité neurobiologique: il n'est pas un organe figé. 
Nous possédons le pouvoir de muscler notre matière grise…. Ou de la laisser végéter, dans un monde où un ChatGPT10…","245","54"
"2023-05-10","Marc Fiorentino","@marcfiorentino","Dans la série « Bulles », une nouvelle saison avec la ruée vers les start ups « intelligence artificielle » et « Chatgpt ». Sans spoiler, on connaît la fin: la bulle explosera et les Microsoft, Google et Apple rafleront la mise.","30","8"
"Date","Username","Handle","Tweet body","Number of likes","Number of retweets"
"2023-07-16","MaTh.d (2B)","@mathieu_d123456","Dans ma recherche sur un phénomene que j'ai constaté quand j'étais pompier (je le suis toujours,mais suspendu, trop facile de me faire revenir comme si de rien n'était), à savoir ""LE GRAND NOMBRE D'AVC EN SEPTEMBRE"", je demande à ChatGPT (on sait jamais).
Une question simple:","647","222"
"2023-07-19","Yyov","@Disiz","C’est la fin des développeurs web ?

Wix est le nouveau ChatGPT des sites web.

Voici 13 options que Wix peut faire, que ChatGPT ne peut pas :","376","101"
"1970-01-01","Chat FTW","@ChatFTW","What upcoming UFC fights are you most excited about?

Ask ChatFTW, an advanced Sports AI: https://chatftw.com/?twclid=2-3dafyl0r8as1ietsbjsokr3wd","601","19"
"2023-07-09","Lucas | IA Content Creator","@Lucas_IA_","Terminées les heures de montage vidéo.

ChatGPT peut désormais créer une publicité vidéo incluant le script, la voix off, la musique, et bien plus encore, en seulement deux instructions.

Je te montre comment faire en 4 étapes simples 

Thread ","614","141"
"2023-07-05","Lawal ALAO Adechina","@AdechinaAlao","Donc je t'envoie test technique et tu utilises ChatGPT ??? genre en plus de ne rien comprendre de ce que tu fais , tu joues l'expert. Ehhhhh les jeunes , calmez vous ein. O

PS: ON NE VOLE PAS LE VOLEUR EIN","40","12"
"2023-07-06","une femelle Alpha (ou presque )","@llady__D","Donc maintenant , en entretien on doit démontrer ce qu'on peut faire de plus que les IA ? 

Paxeu on m'a sorti un ""chat GPT m'a déjà dit ce que je dois faire dc pk je devrais travailler avec toi ?"" 

Pourtant, c'est le Mr lui même qui m'a contacté alors que j'ai rien demandé","29","8"
"2023-07-21","Yyov","@Disiz","ChatGPT c’est bien.

Mais si tu ne l'automatises pas :

Ca ne sert à rien.

Voici comment utiliser ChatGPT pour répondre à tes mails automatiquement (GRATUIT) :","246","47"
"2023-07-21","Yyov","@Disiz","Tu peux créer un ChatGPT personnalisé avec tes propres données

Et tu peux le faire sans aucune connaissance en programmation

(Idéal pour rédiger un mémoire ou une recherche académique)

Tu peux l'intégrer facilement sur ton site

Voici comment faire en 3 étapes : (100% Gratuit)","153","47"
"1970-01-01","Jari Huomo","@jarimh1984","Savor your coffee while your AI sidekick GPT-4 tackles your to-do list. The future of work is here ","194","24"
"2023-07-16","Pr. Virginie Martin","@VirginieMartin_","Trouble. 

De voir que Jane #Birkin est pour Plantu une toute petite fille face un énorme Serge.
Qu’elle ait été confondue avec Françoise Hardy par la boss de l’assemblée nationale.
Que Mélenchon ait fait un hommage sur twitter digne de ChatGpt 
Et puis aussi qu’on ne veuille la…","1300","162"
"2023-07-14","Rislow","@Ecom","Les outils que j'utilise en 2023 pour faire 100k en E-Com :

- Shopify Payments
- DeepL
- ChatGPT
- CapCut
- Facebook Ads / Wetrack
- Bibliothèque FB / Shophunter 
- Claude Ai 
- Submagic 
- Mokker Ai 
- Vidyo 
- UUSPY 
- ClicDroit 
- Metacleaner","56","11"
"2023-07-17","IAdvisor - (Matt)","@IAdvisorFR","ChatGPT est l'arbre qui cache la forêt.

On assiste à une véritable explosion d'IA puissantes, particulièrement dans le domaine du montage vidéo.

Voici les 5 meilleures IA pour le montage vidéo.","162","50"
"2023-07-11","Emmanuel MICHEL","@Emichel1982","Google Search Console : 
Comment utiliser les expressions régulières pour te donner des idées de contenu ? 

2 articles hyper complets pour (re)découvrir comment profiter des regex ? 

et aujourd'hui avec Chatgpt, faites-vous plaisir pour créer le regex qu'il vous manque.

1/3","37","13"
"2023-07-25","𝐋𝐨𝐫𝐝 𝐀𝐱𝐞𝐥𝐮𝐬","@Axzl__225","Donc vous rédigez mémoire avec chat gpt ? ","11","12"
"1970-01-01","Ali Afridi","@AliKAfridi","Get the latest theses & insights from thousands of VCs

Delivered to your inbox. Every Sunday.","297","14"
"2023-07-04","IAstronaute I TryToGrind","@Try2grind","THREAD - Créer des vidéos en quelques secondes grâce à l'IA 

Plus besoin d'utiliser des outils payants pour le faire, il te suffit d'utiliser Chat GPT  :","62","14"
"2023-07-11","Axel Quantic | FR","@AxelQuantic","ChatGPT c’est terminé

Les nouveaux outils IA sont 10x plus puissant

Voici 15 nouveaux outils IA qui vont exploser ta productivité :","330","67"
"2023-07-25","Valentin Chambraud","@VChambraud","Lance ton compte TikTok avec ces 4 outils :

- ChatGPT (GRATUIT)
- Whisper (GRATUIT)
- Capcut (GRATUIT)
- ElevenLabs (GRATUIT)

0 excuse.","31","7"
"2023-07-10","BotStartt","@Botstartt","Tu n'as pas besoin d'un manager → Notion

Tu n'as pas besoin d'un avocat → DoNotPay

Tu n'as pas besoin d'une secrétaire → Gmail AI

Tu n'as pas besoin d'un vendeur → Gumroad

Tu n'as pas besoin d'un rédacteur → ChatGPT","719","146"
"2023-07-05","Romain Lanz","@romainlanz","C'est quand même une dinguerie de constater que certains acceptent de payer pour des services comme ChatGPT, GitHub Copilot ou encore des SaaS à gogo pour créer leur produit, mais trouvent que donner seulement 5 balles par mois à un projet open source est trop demandé 

Si vous…","183","42"
"2023-07-17","maxncl","@CopylearningMax","ChatGPT c'est bien...

Mais j'ai mieux.

Voici les 4 meilleurs outils de 2023. 

(tous gratuit)","49","17"
"2023-07-14","Le Réveil d'Atlas","@lereveildatlas","Inventions récentes dans le monde:

 Russie : Missiles hypersoniques

 USA : ChatGPT et fusion nucléaire à rendement positif

 Chine : Investissement massif dans l'IA

 Suisse : Industrie Blockchain florissante","182","70"
"2023-07-28","Maï kankana | Abdoul-Rachid","@harou_rachid","L'art d'utiliser Chat GPT pour réécrire le discours de Sankara. 
#ClaMagie","21","2"
"2023-07-07","Zoé Sagan","@zoesagan","Aujourd’hui tout va être écrit avec ChatGPT 4.","222","35"
"2023-07-30","BUSINESS.LIBRE | AXEL","@business_libre_","Le moyen le plus facile pour faire de l’argent rapidement ?

Tiktok

Mais comment faire ?

• ChatGpt -> scripts
• Murf ai -> voix off
• Montage -> capcut 

Si t’es discipliné, prépare ton porte-monnaie.","59","4"
"2023-07-17","Logan Gourenez","@logan_bzh","Michel Onfray c'est vraiment l'archétype du lâche. On lui dit ""immigration"" il répond ""chat gpt"", on lui dit ""géopolitique"" il dit ""les Américains ont fait pipi sur la lune c'est très barbare"" (no fake).","96","4"
"2023-07-28","`","@vagabondII","Xptdddrrrrrrrrrr mais Chat GPT c'est un attardé en fait","262","14"
"2023-07-30","Valentin Chambraud","@VChambraud","TikTok c'est vraiment la manière la plus rapide pour faire 3000€/mois :

- Utilise ChatGPT pour les scripts
- Utilise ElevenLabs pour la voix OFF
- Fais un montage dynamique
- Poste 3X par jour
- Sois régulier et persévèrent","22","4"
"2023-07-14","PATHER","@patchagil","J'ai demandé à ChatGPT ce que voulaient les femmes.
Ca fait trois jours qu'il écrit la réponse...","146","19"
"2023-07-19","Jihane","@162310J","La personne qui a utilisé chatgpt pour avoir des idées de meal prep vraiment merci ","5","2"
"2023-07-24","yys","@seygalare","« AI Epert », « ChatGPT Engineer », « ChatGPT Expert », etc. je vous jure qu’on n’aura jamais vu autant de charlatans","5","3"
"2023-07-13","Melvyn ▴ Développeur","@melvynxdev","Mes applications préférer pour créer des applications :

1. VSCode : meilleur IDE
2. Figma : meilleur outil pour faire des mini proto
3. Copilot : pour éviter d'écrire des trucs chiant
4. ChatGPT : pour écrire des texts en anglais
5. Obsidian : pour réfléchir à mon projet","133","11"
"2023-07-15","FuturPourTous Paulochon200%LFI","@FPTFuckZOB","Quand je lis les tweets de 
@DamienRieu
 , je me demande si c’est pas un robot chat gpt. Les phrases sont sans contexte , tu peux les mettre dans n’importe quel texte ça passe.  QI de poule ","41","8"
"2023-07-20","Pascal Périn - Six Pixels","@sixpixels_web","Pour les abonnés chatgpt+ ça passe à 50 messages pour 3h ","12","4"
"1970-01-01","Babbel","@babbel","NOTRE MEILLEURE OFFRE EVER !

Osez parler avec Babbel et économisez jusqu'à -70 % en ce Black Friday  ","42","3"
"2023-07-18","Lucas | IA Content Creator","@Lucas_IA_","ChatGPT, est un véritable boosteur de productivité.

Mais beaucoup ne savent pas comment l'exploiter à fond.

Je te présente 6 promts pour transformer ChatGPT en une arme secrète de productivité en 2023 :

Thread ","26","8"
"1970-01-01","asyncr0ne","@NA","Je vais chez le vétérinaire à Bali. 

Le vet me demande 5 min pour analyser une prise de sang. 

Je reviens dans la salle : ChatGPT ouvert en grand sur l’écran 

Bienvenue en 2023.","151","17"
"2023-07-13","𝓂𝑒𝓁 ྀི♡","@mel__bdr","Imagines tu tweet dans la paix de Dieu mais qqln copie tes tweets les post sur chatgpt pour voir si c’est toi qui les à vraiment bien écris. Un peu la folie ? Mais quelqu’un fait vraiment ça ici vous êtes trop bizarre ","41","20"
"2023-07-13","Louis T","@_LouisT","Québec lance sa version de ChatGPT. Le ChatBleu. 

Après avoir envoyé une question sur le site, un des 60 employés effectuera dans un délai raisonnable une recherche sur Google et on vous proposera la réponse dans les 72 heures.

Le site sera ouvert sur les heures de bureau.","252","12"
"2023-07-30","IAdvisor - (Matt)","@IAdvisorFR","ChatGPT est l'outil le plus puissant au monde.

Mais la plupart des gens ne l'utilisent pas correctement.

Voici 5 prompts à copier-coller dans ChatGPT pour faire exploser vos performances de vente :","115","32"
"2023-07-19","Un quidam","@profquidamn","La nouvelle rumeur qui court : le prochain ministre qui tiendrait la corde pour l'EN serait non pas 
@auroreberge
 mais 
@GabrielAttal
 ...

Bref quoi qu'il arrive on aura un  #ChatGPT humain qui bavassera de tout sauf de nos conditions de travail et  de nos salaires #enseignants","225","52"
"2023-07-21","Mario APITHY","@apithymario","Pour les recrutements, savoir utiliser chatGPT est maintenant un plus. 

J’ai vu une offre aujourd’hui où dans les conditions, il faut savoir utiliser Chat. 

Very good ","15","2"
"2023-07-12","Alexandre Fuchs","@fuchs_web","Vive #chatGPT . En 10min, un script Google Sheet pour traduire avec Deepl toutes les cellules, avec un système pour faire tourner des clées Deepls API gratuites quand elles sont vides. Un script Zenno pour générer des clés et traduction illimitée avec Deepl sur GSheet en live !","21","3"
"2023-07-03","Kassima Coulibaly","@KassimAbdoulay3","#ChatGPT : Il est clair que le Mali est un pays riche en ressources naturelles, dont l'or, et a fait l'objet de l'attention des puissances économiques mondiales, dont la France.

L'un des accords les plus significatifs entre la France et le Mali remonte à l'époque coloniale. En","28","7"
"2023-07-15","Sorcier","@sorcierdelecom","Si tu pars de 0 aujourd'hui :

1. Créé un compte Twitter en Espagne (utilise chatGPT)
2. Fais 15 commentaires par jour
3. Écris 5 tweets par jour
4. Écris 2 threads par semaine
5. Vends une formation

On fait le point dans 6 mois. Ta vie aura littéralement changé","57","8"
"1970-01-01","Chat FTW","@ChatFTW","Who let FIFA refs into MMA?

Ask ChatFTW, an advanced Sports AI: http://chatftw.com/?twclid=2-4cnf20rzxvcg2vahcy4z784zb","126","6"
"2023-07-07","𝗖𝗵𝘂 𝗣𝗶𝗻𝗴","@BouramaChu94","Hier, je parlais avec une fille, elle a voulu faire évoluer la conversation. Mais je jure, la go utilisait CHATGPT, façon les idées étaient ordonnées et à chaque fin de phrase, une belle question j'étais ébahi , elle ne sait qu'on connaît CHATGPT.","16","5"
"2023-07-01","Ma Rilyn","@marilynfanyo","La capacité de chatgpt à switcher d'une langue à l'autre en suivant le fil de la conversation et tenant compte des subtilités de chacune est juste fascinante.","6","3"
"2023-07-14","Anis Ayari | Defend Intelligence","@DFintelligence","Ils sont où tous les gens qui relayés le moratoire de l’#IA des 6 mois en disant « non mais si Elon Musk et même le fondateur de OpenAI (ChatGPT)  demande ca , faut les écouter hein ». 

Maintenant que Musk lance une nouvelle boite d’IA et que OpenAI fait du lobbying pour avoir…","131","10"
"2023-07-07","Lucas Vigiani","@lucasvigiani","un chat gpt que te prepare la cena","12","1"
"2023-07-19","AI EXPLORER","@AiExplorerFR","ChatGPT est de plus en plus mauvais chaque semaine

Heureusement, Claude 2 vient d'arriver et c'est gratuit !

Voici tout ce que vous devez savoir

Thread","61","7"
"2023-07-21","𝕪𝟜𝕟𝟘𝟝𝕙 φ ⏚","@y4n05h","Au café, j'ai voulu écouter la parlotte de Macron-ChatGPT-McKinsey. Une démonstration de néant politique. J'ai tenu six minutes, en m'accrochant.","26","4"
"2023-07-06","Jeanne Londiche","@jlondiche","Hello! Si je vous parle d'un poste où #ChatGPT sera votre outil du quotidien, écrira vos lignes de code et vous vous concentrerez sur l'archi, la réflexion et la stratégie. Vous me jetez des pierres ou vous postulez direct?? Poste à Paris, 2jours de Télétravail. #IA","13","2"
"2023-07-17","Alexis Buixan","@abuixan","Vous aussi vous trouvez que les tweets des personnalités politiques, qui rendent hommage à des artistes décédés, semblent être rédigés par ChatGPT ? 

C’est convenu, sans souffle et sans émotion, désincarné. 

À croire qu’ils ne connaissent ni leur film, ni leur chanson ","28","4"
"2023-07-19","INFOMONEY™","@infomoneypro","Les meilleures alternatives à ChatGPT:

1. Google Bard
2. Perplexity AI
3. Poe AI
4. GPTGO
5. ChatSonic
6. Bing Chat
7. Vitalentum
8. AnonChatGPT
9. OraChat
10. BAI Chat
11. Phind AI
12. HuggingChat
13. NoowAI
14. ChatPDF
15. AnySummary
16. YouChat
17. Codeium
18. CapeChat","312","74"
"2023-07-01","Nakluj","@nakluj","Je hurle, tous les 3 tweets c'est un tweet sponso

La vraie limite est de 200

200 tweets par jour pour se taper 179 tweets de Fabrice Chat GPT Romano ? Plutôt crever","19","5"
"2023-07-26","Adrien Havet","@adhavet","J’ai envie d’atomiser Chat GPT:  « Open AI, meurs. »

voilà des petits jeux de mots de niche, Paul Mirabel viens m’arracher le coeur steup","18","1"
"2023-07-14","Kaostyl","@kaostyl","Avec Claude 2 tu peux lui envoyer les 3 meilleurs articles de la serp (donc de grande quantités de contenu, beaucoup plus que chatgpt) et lui demander de te produire un article de 3000 mots sans problème ","25","3"
"2023-07-12","Quentin AI","@Quentin_AI","10 IA special business qu’il serait trop STUPIDE de ne pas connaître !!!

Notion AI:
Productivité et organisation tout-en-un.

Lumen5:
Création de vidéos avec IA.

Generative Engine:
Génération de contenu original.","28","11"
"2023-07-24","Benjay","@Wnt","S/o chat gpt pour la redaction des mails quel gain de temps","13","1"
"2023-07-27","SoucsoucMZ","@jeminformectout","Tiktok est 𝗚𝗥𝗔𝗧𝗨𝗜𝗧
ChatGPT est 𝗚𝗥𝗔𝗧𝗨𝗜𝗧
Capcut est 𝗚𝗥𝗔𝗧𝗨𝗜𝗧
Blink est 𝗚𝗥𝗔𝗧𝗨𝗜𝗧
Leornardo est 𝗚𝗥𝗔𝗧𝗨𝗜𝗧

Vous avez déjà tout pour réussir sur tiktok et faire au moins un SMIC par mois 

Tu peux le faire suffit de se la donner ","38","5"
"2023-07-16","grisou Stéph PFM","@grisou97160"," ALERTE INFO !!
La ministre Sylvie Retailleau propose une nouvelle loi sur #IA. 
Proposition : changer le nom de #ChatGPT par le nom suivant PhilGPTCONTE.  Affaire à SUIIIVRE..... #BrevesDeSpace
#melon #INFO","13","1"
"2023-07-17","BadgalLili (Wonder Fullcod)","@lilipucehyene","Si ça se trouve c’est JCVD derrière chatGPT on sait pas","14","4"
"2023-07-07","Axel Quantic | FR","@AxelQuantic","ChatGPT c’est la Fac mais en mieux (et toujours gratuit).

Mais 99% des gens ne savent pas comment l'utiliser.

Voici 7 façons d'utiliser ChatGPT qui pourraient changer ta vie :","21","3"
"2023-07-17","SoucsoucMZ","@jeminformectout","Tiktok est GRATUIT
ChatGPT est GRATUIT
Capcut est GRATUIT
Blink est GRATUIT

Vous avez déjà tout pour réussir sur tiktok et faire au moins un SMIC par mois","87","7"
"2023-07-06","Loys Bonod","@loysbonod","Après les mooc ou la classe inversée, nouvelle frénésie institutionnelle autour de #ChatGPT et l'#IAgenerative dans l’Éducation nationale : tous ceux qui ne servent à rien semblent y trouver une nouvelle raison de s'exciter et d'exister. 

Jusqu'à la prochaine mode.","72","20"
"1970-01-01","Chat FTW","@ChatFTW","ChatGPT vs ChatFTW  

Predict the fight between Miesha Tate vs Julia Avila

Interested in sports? Try ChatFTW today: http://chatftw.com/?twclid=2-l3oe2vx8ida584qrne87ud9x","139","4"
"2023-07-07","Quentin AI","@Quentin_AI","ChatGPT pour tes révisions ?! C'est NON!!!

Pourquoi ??? Car il te faut:

- $20/mois.
- Une maitrise parfaite des prompts.

Utilise plutôt cet outil GRATUIT:","44","5"
"2023-07-03","Marius Bourgeoys","@Bourmu","Vous pouvez demander bien de choses à Chat GPT. Ses réponses / productions sont fascinantes.

Voici ce que Chat GPT ne peut pas vous dire :
1. Qui vous êtes
2. Comment vous vous sentez
3. Qui vous voulez devenir
4. Quel avenir vous tentez présentement de créer pour vous
#leadped","13","4"
"2023-07-04","Boss de conf'","@Maitre_de_conf","(entendu dans le métro) « Tu rédiges ton rapport de stage avec chatGPT ?!
— Carrément ! C'est mon maître de stage qui m'a conseillé, il m'a dit ""vas-y, te fais pas chier, utilise chatGPT"", comme ça, je te dis ! »","23","4"
"2023-07-09","Psyhodelik","@us","Arrêter d'écouté les ""coach"" sportifs qui ""veulent votre bien""  

ChatGPT a été le meilleur coach sportif pour perdre presque 50 kilos... et il ne fiat pas des thread a rallonge tout les 4 matins pour te persuadé que le dos rond n'est pas dangereux...","315","30"
"2023-07-10","René Cotton","@_Re_"," Code Interpreter de ChatGPT 

Maintenant que nous avons accès au Code Interpreter dans #ChatGPT Plus faisons le tour des exemples d'utilisation ","58","17"
"2023-07-14","Cédric G. / effi10","@effi_10","#ChatGPT avec #CodeInterpreter : un outil de fou pour faire de l'analyse de pertinence de mots-clés :-)

Tu lui balances un tableau Excel de +5000 lignes et il te filtre, trie, classe comme tu le veux en 2mn chrono, sans te faire suer (ici filtrage selon ~150 noms de matières)","10","0"
"2023-07-26","KALI","@asmr_kali","Après 5 ans d'ASMR je découvre seulement maintenant le Dehummer sur première pro pour réduire le bruit des voitures plutôt que de couper le passage. Tout ça parce que j'ai demandé à chatgpt comment faire mdr.","185","6"
"2023-07-29","Denis Colombi","@Uneheuredepeine","""Toute technologie suffisamment avancée est indiscernable de la magie"" (AC Clarke). Ça s’applique bien à ChatGPT et à l’IA.

Dans le sens où personne ne comprend comment ça marche, tout le monde y voit une solution miracle et ça nourrit le pouvoir d’une petite caste de magiciens.","79","17"
"2023-07-06","Alexandre Baradez","@ABaradez","Le trafic mondial vers ChatGPT a diminué de 9,7 % en juin vs mai, les visiteurs uniques sur le site ont chuté de 5,7 %. Le temps passé sur le site Web a également diminué de 8,5 % selon les données Similarweb

...le moment aussi de reprendre son souffle sur les actions ""AI"" ?","64","8"
"2023-07-23","Captain Merrill Stubing","@7IM37","J'ai une question. lorsque vous vous faites aider par ChatGPT (ou autre) dans une démarche de création et que vous utilisez sa production : une marque, un texte, une musique... à qui revient la propriété intellectuelle, qui est l'inventeur ?","10","2"
"1970-01-01","European Tissue Symposium","@ETSchoices","Here’s 10 reasons why tissue paper products offer a sustainable solution both at home and on the move. From excellent hygiene properties to first-class environmental credentials, paper is the go-to choice: https://europeantissue.com/tissue-paper/?twclid=2ajberi01c3howwzv1rkozel3 #TissuePaper #Hygiene #Healthcare","0","0"
"2023-07-22","Sandy Clervil","@ClervilSandy","L’application ChatGPT arrive enfin sur #Android, deux mois après iOS !
@OpenAI
 en a fait l’annonce via un tweet, en donnant le lien vers le Google Play Store… mais sans préciser le jour exact.","10","3"
"2023-07-19","Coin Academy","@coinacademy_fr"," FLASH : Apple développe un concurrent à ChatGPT avec son IA Apple GPT.","126","21"
"2023-07-13","Ornikkar™ ","@ornikkar","Pas d'intervention du président Macron le 14 juillet ? Pas grave, on demandera à ChatGPT.","16","8"
"2023-07-16","Mando","@TheRealOne","Je viens de simuler une lettre d'excuse de Jimbo via chatGPT  .

Cher #MS
Je m'adresse à vous avec humilité et sincérité pour présenter mes excuses les plus profondes concernant mes actions passées et les mensonges que j'ai proférés devant les organismes de régulation anti…","36","5"
"2023-07-13","Docteur Laurent Alexandre","@dr_l_alexandre","Pour concurrencer #ChatGPT Google vient de lancer #BARD 

La comparaison est cruelle : BARD EST NUL

GPT4 a une énorme avance sur l’IA de 
@Google
 

A quoi est dû ce flop de Google et est il rattrapable ?

Google vieillit et va mourrir 

Ou

Google va rattraper son retard ?","14","3"
"2023-07-08","Neil Jomunsi","@neiljomunsi","J’ai quelques auteurs qui commencent à se servir de ChatGPT et de MidJourney dans leur travail, et c’est assez intéressant de les voir faire. Certains « discutent » avec pour faire émerger de nouvelles idées, d’autres génèrent des décors et des portraits pour visualiser.","14","3"
"2023-07-10","Clément Pessaux | Labisse","@labisse","Faire du coaching (SEO, Discover ou Chatgpt) est vraiment la meilleure décision que j'ai prise depuis très longtemps. Le côté activable, rapide, interactif et la quantité de personnes rencontrées avec qui j'ai échangé sont une vraie cure de jouvence.","63","2"
"2023-07-09","Lucy Georges","@LucyMotherOf4","Merci 
@Guillaume_Bigot
 pour cette  description si juste de nos dirigeants : 
""ventriloques de chatGPT et de MacKinsey"". 
@CNEWS","78","19"
"2023-07-11","grisou Stéph PFM","@grisou97160","Vous voulez un conseil sur :
L'atome, le jardin, la lune, le plus petit village de France, l'eau, le moteur à explosion,  la vie sur mars... Vous pensez #ChatGPT  et bien non, c'est simplement 
@PhilConte4_0
. C'est pourtant simple. 
#BrevesDeSpace","15","3"
"2023-07-20","João","@KimJoaoUn","me rendi demais, assinei o chatgpt plus","32","0"
"2023-07-20","Dr Thomas NΞNNINGΞR","@T_Nenninger","Je constate avec stupeur et une pointe de consternation qu’il y a des gens qui ont des conversations prolongées avec des bots animés par chatGPT et explicitement identifiés comme tels, sans comprendre qu’ils ne dialoguent pas avec un humain.","35","2"
"2023-07-29","Jerome Colombain | Monde Numérique","@JeromeColombain","Hello Twitter j'ai un code python qui marche (merci ChatGPT) et je voudrais en faire une webapp trrrrèèès facilement sans m'embêter et sans rien installer localement. L'appli est très simple (une entrée de data, une sortie). C'est possible ? Une idée ? Merci !","22","4"
"2023-07-06","Panna Cotta","@foutez_moi_la_p","Je viens de faire un post LinkedIn #inspirant en utilisant ChatGPT parce que turbo flemme de sortir un truc de mon cerveau (je suis bien trop fatiguée) et purée j'ai presque honte  (mais au moins c'est fait )","32","0"
"2023-07-01","Jauffret Régis","@regisjauffret","Grâce à #ChatGPT on pourrait ouvrir des comptes Twitter bis de femmes et d’hommes politiques sur lesquels après chaque événement on posterait leurs futurs tweets avec dix minutes d’avance. Si, si…","7","3"
"2023-07-17","Jonathan Chan ","@ChanPerco","Beaucoup de personnes postent des commentaires utilisant ChatGPT sur mes posts sur LinkedIn.

 C'est ridicule car je le remarque à vue d'oeil.

ChatGPT a tendance à parler pour ne rien dire en reprenant les éléments de la publication originale pour le meubler","71","5"
"1970-01-01","MS","@fromUS","Check out the Best R&B '10s playlist on Spotify  https://open.spotify.com/playlist/4vzgVJrmVphcdy4ewdOlWW?twclid=2-4kzzyoyv5gu43xgmszj26aijw…

#RnB #spotifyplaylist","11000","1000"
